Fecha,Cierre
12/05/2022,12.23
13/05/2022,12.23
16/05/2022,12.27
17/05/2022,12.25
18/05/2022,12.15
19/05/2022,12.11
20/05/2022,12
23/05/2022,12.06
24/05/2022,12.09
25/05/2022,12.23
26/05/2022,12.24
27/05/2022,12.18
30/05/2022,12.18
31/05/2022,12.08
01/06/2022,12
02/06/2022,11.98
03/06/2022,11.95
06/06/2022,11.92
07/06/2022,11.92
08/06/2022,11.93
09/06/2022,11.87
10/06/2022,11.95
13/06/2022,11.94
14/06/2022,12
15/06/2022,12
16/06/2022,11.91
17/06/2022,12.03
20/06/2022,12.02
21/06/2022,11.93
22/06/2022,11.99
23/06/2022,12.01
24/06/2022,11.96
27/06/2022,12.1
28/06/2022,12.04
29/06/2022,11.99
30/06/2022,12.09
01/07/2022,12.1
04/07/2022,12.08
05/07/2022,12.05
06/07/2022,12.04
07/07/2022,12.04
08/07/2022,12.04
11/07/2022,12
12/07/2022,12
13/07/2022,12
14/07/2022,12
15/07/2022,12
18/07/2022,11.97
19/07/2022,11.96
20/07/2022,11.98
21/07/2022,12
22/07/2022,12
25/07/2022,11.99
26/07/2022,12.07
27/07/2022,12
28/07/2022,11.99
29/07/2022,11.99
01/08/2022,11.99
02/08/2022,12
03/08/2022,12.01
04/08/2022,12.04
05/08/2022,12.04
08/08/2022,12.03
09/08/2022,12.03
10/08/2022,11.99
11/08/2022,12.03
12/08/2022,12.02
15/08/2022,12.04
16/08/2022,12
17/08/2022,12.01
18/08/2022,12
19/08/2022,12.02
22/08/2022,11.99
23/08/2022,12.01
24/08/2022,12
25/08/2022,12.05
26/08/2022,12.13
29/08/2022,12.02
30/08/2022,12.03
31/08/2022,12.01
01/09/2022,12.02
02/09/2022,12.04
05/09/2022,12.05
06/09/2022,12.1
07/09/2022,12.17
08/09/2022,12.15
09/09/2022,12.14
12/09/2022,12.14
13/09/2022,12.16
14/09/2022,12.2
15/09/2022,12.2
19/09/2022,12.22
20/09/2022,12.24
