"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"27.07.2021","353.05","361.93","363.99","350.33","791.70K","-2.43%"
"26.07.2021","361.86","361.08","363.58","358.39","584.15K","0.16%"
"23.07.2021","361.29","362.70","368.50","358.94","475.67K","0.14%"
"22.07.2021","360.77","359.50","363.69","355.75","293.35K","0.33%"
"21.07.2021","359.60","358.87","362.99","356.97","763.36K","1.22%"
"20.07.2021","355.26","353.61","359.74","353.60","305.32K","0.52%"
"19.07.2021","353.43","361.00","361.00","347.14","451.42K","-2.63%"
"16.07.2021","362.98","363.40","366.27","358.01","442.56K","0.06%"
"15.07.2021","362.77","364.07","365.00","360.00","556.93K","0.10%"
"14.07.2021","362.42","363.93","364.08","355.05","1.09M","0.16%"
"13.07.2021","361.83","372.18","372.54","360.15","370.52K","-2.33%"
"12.07.2021","370.45","371.00","374.05","368.00","1.41M","-0.66%"
"09.07.2021","372.92","374.00","375.00","370.51","322.71K","-0.22%"
"08.07.2021","373.75","373.10","379.48","372.44","389.98K","-0.84%"
"07.07.2021","376.93","370.84","379.12","366.00","656.38K","1.93%"
"06.07.2021","369.78","368.90","372.00","364.01","399.49K","0.48%"
"05.07.2021","368.03","372.23","372.23","364.09","51.74K","-1.13%"
"02.07.2021","372.25","373.63","373.63","367.58","245.15K","0.65%"
"01.07.2021","369.84","370.44","371.25","365.84","171.27K","0.53%"
"30.06.2021","367.89","369.00","371.91","361.85","656.14K","0.70%"
"29.06.2021","365.34","368.65","370.99","364.39","242.81K","-1.37%"
"28.06.2021","370.42","379.48","379.48","368.34","246.14K","-1.68%"
"25.06.2021","376.74","375.88","377.91","371.29","462.06K","0.08%"
"24.06.2021","376.45","370.78","378.13","366.30","445.28K","1.43%"
"23.06.2021","371.13","363.97","374.35","363.52","700.51K","2.29%"
"22.06.2021","362.82","379.12","382.30","360.93","464.39K","-4.50%"
"21.06.2021","379.91","374.13","383.09","371.79","458.59K","1.17%"
"18.06.2021","375.53","374.03","378.99","372.06","880.67K","-0.27%"
"17.06.2021","376.53","377.75","385.58","368.90","537.82K","-0.39%"
"16.06.2021","378.00","383.42","386.00","375.73","603.50K","-1.35%"
"15.06.2021","383.18","379.35","385.00","376.78","1.35M","1.91%"
"14.06.2021","375.99","380.41","382.09","372.21","181.15K","-0.68%"
"11.06.2021","378.56","368.01","382.49","367.36","511.07K","3.30%"
"10.06.2021","366.46","361.05","371.84","359.23","448.68K","1.46%"
"09.06.2021","361.17","348.95","364.10","347.51","909.27K","3.82%"
"08.06.2021","347.88","352.50","352.50","344.51","901.22K","-1.13%"
"07.06.2021","351.86","346.60","359.85","346.60","418.31K","0.26%"
"04.06.2021","350.94","351.60","351.69","345.01","418.58K","0.26%"
"03.06.2021","350.02","358.00","359.57","346.47","2.51M","-2.46%"
"02.06.2021","358.85","362.00","365.70","355.80","595.05K","-0.80%"
"01.06.2021","361.75","365.29","365.29","354.41","317.08K","-0.42%"
"31.05.2021","363.28","351.00","367.79","351.00","121.64K","3.63%"
"28.05.2021","350.55","352.98","353.63","343.26","536.62K","-0.12%"
"27.05.2021","350.97","360.76","366.15","349.85","2.36M","-2.56%"
"26.05.2021","360.20","356.25","362.16","354.71","263.56K","1.52%"
"25.05.2021","354.81","372.00","373.10","353.74","370.27K","-4.22%"
"24.05.2021","370.45","372.00","372.04","363.81","227.30K","-0.23%"
"21.05.2021","371.31","371.87","373.50","367.50","385.90K","0.14%"
"20.05.2021","370.79","367.49","372.28","359.81","758.27K","1.78%"
"19.05.2021","364.32","363.76","366.49","353.91","256.77K","-0.35%"
"18.05.2021","365.60","369.16","373.24","362.13","153.35K","-0.44%"
"17.05.2021","367.20","371.41","373.00","363.49","193.00K","-1.17%"
"14.05.2021","371.53","358.81","373.71","358.81","222.68K","3.42%"
"13.05.2021","359.26","364.73","365.94","358.01","315.49K","-0.90%"
"12.05.2021","362.53","367.20","367.67","360.45","235.68K","-1.27%"
"11.05.2021","367.20","363.94","369.08","360.98","283.05K","-0.51%"
"10.05.2021","369.09","360.08","369.98","357.13","226.17K","2.41%"
"07.05.2021","360.42","352.61","363.50","352.61","326.37K","0.80%"
"06.05.2021","357.57","360.00","360.00","354.12","233.11K","-0.26%"
"05.05.2021","358.50","355.91","359.40","352.43","249.24K","1.09%"
"04.05.2021","354.63","350.23","357.86","348.50","340.11K","1.19%"
"03.05.2021","350.45","344.42","350.78","343.00","276.36K","2.29%"
"30.04.2021","342.61","344.00","348.16","339.66","284.98K","0.55%"
"29.04.2021","340.72","349.37","352.11","338.90","283.32K","-1.35%"
"28.04.2021","345.37","347.77","348.92","343.40","282.95K","-0.33%"
"27.04.2021","346.52","348.64","350.00","345.64","974.92K","0.37%"
"26.04.2021","345.23","357.15","357.15","343.10","241.92K","-3.09%"
"23.04.2021","356.25","357.00","358.92","345.07","406.94K","-0.33%"
"22.04.2021","357.44","358.25","359.48","354.48","214.52K","0.35%"
"21.04.2021","356.18","348.63","358.19","347.04","347.10K","2.17%"
"20.04.2021","348.63","351.02","352.03","343.13","313.67K","-0.71%"
"19.04.2021","351.14","360.32","360.32","350.40","272.48K","-2.66%"
"16.04.2021","360.73","359.75","363.89","353.96","449.48K","0.07%"
"15.04.2021","360.49","363.16","367.45","359.59","345.80K","-0.98%"
"14.04.2021","364.07","371.91","371.91","360.41","419.57K","-0.54%"
"13.04.2021","366.06","357.00","366.97","356.98","467.07K","2.92%"
"12.04.2021","355.68","365.54","365.55","353.81","202.23K","-3.84%"
"09.04.2021","369.90","380.01","380.01","366.00","340.95K","-2.31%"
"08.04.2021","378.65","374.11","383.19","373.52","544.48K","1.52%"
"07.04.2021","372.99","368.01","377.85","368.01","438.15K","0.44%"
"06.04.2021","371.34","372.01","375.52","366.20","448.71K","0.26%"
"05.04.2021","370.36","364.99","373.04","360.41","291.16K","2.02%"
"31.03.2021","363.03","355.01","364.02","351.82","534.33K","1.37%"
"30.03.2021","358.11","359.50","359.99","349.21","340.36K","0.08%"
"29.03.2021","357.81","352.48","359.42","344.64","558.21K","2.21%"
"26.03.2021","350.06","348.51","352.24","340.80","429.95K","1.55%"
"25.03.2021","344.71","357.59","357.59","340.51","497.87K","-3.60%"
"24.03.2021","357.59","357.27","363.43","355.28","842.47K","0.17%"
"23.03.2021","356.97","369.59","369.59","354.27","294.19K","-3.08%"
"22.03.2021","368.33","373.69","376.51","366.00","376.13K","0.54%"
"19.03.2021","366.35","389.84","390.01","360.17","3.76M","-6.15%"
"18.03.2021","390.36","383.20","397.05","383.19","842.81K","2.38%"
"17.03.2021","381.27","377.33","390.84","377.28","650.16K","1.66%"
"16.03.2021","375.06","365.70","376.22","365.70","725.18K","2.85%"
"12.03.2021","364.68","355.97","366.98","355.05","547.48K","2.80%"
"11.03.2021","354.75","352.44","358.52","350.05","459.08K","0.20%"
"10.03.2021","354.05","352.32","354.53","348.50","489.69K","-0.52%"
"09.03.2021","355.90","359.50","367.34","352.80","414.44K","-0.26%"
"08.03.2021","356.84","363.13","368.01","355.12","528.11K","-1.94%"
"05.03.2021","363.89","372.32","379.94","359.85","466.12K","-1.38%"
"04.03.2021","368.99","384.59","386.55","367.81","356.77K","-3.81%"
"03.03.2021","383.61","385.03","389.32","382.08","437.91K","-0.37%"
"02.03.2021","385.03","381.09","391.40","378.45","571.33K","0.76%"
"01.03.2021","382.13","392.97","392.97","381.26","1.02M","-2.38%"
"26.02.2021","391.43","385.10","393.00","384.16","736.59K","1.35%"
"25.02.2021","386.21","380.00","389.23","371.94","708.81K","1.73%"
"24.02.2021","379.64","370.88","384.36","366.57","337.60K","2.79%"
"23.02.2021","369.35","350.27","370.70","350.27","457.32K","4.66%"
"22.02.2021","352.91","357.78","357.86","351.66","383.23K","-0.55%"
"19.02.2021","354.86","356.51","357.00","353.38","579.29K","0.43%"
"18.02.2021","353.35","361.86","361.86","349.32","335.16K","-2.19%"
"17.02.2021","361.25","347.95","364.23","345.90","432.21K","3.84%"
"16.02.2021","347.90","347.00","352.35","343.31","306.86K","1.23%"
"15.02.2021","343.66","350.00","350.00","338.01","55.01K","1.24%"
"12.02.2021","339.45","337.00","341.45","334.58","215.95K","0.58%"
"11.02.2021","337.50","344.91","347.43","335.01","328.35K","-1.72%"
"10.02.2021","343.42","350.00","350.00","341.53","463.54K","-1.43%"
"09.02.2021","348.39","348.28","356.15","346.23","355.03K","-0.16%"
"08.02.2021","348.95","344.45","354.37","342.00","646.07K","1.81%"
"05.02.2021","342.74","336.00","344.53","330.81","289.54K","2.06%"
"04.02.2021","335.81","337.15","338.81","330.78","434.69K","0.10%"
"03.02.2021","335.46","337.42","339.00","330.10","536.91K","-0.25%"
"02.02.2021","336.29","325.00","340.09","325.00","387.03K","4.27%"
"29.01.2021","322.53","319.42","327.38","311.86","621.07K","-0.74%"
"28.01.2021","324.95","329.40","335.28","317.18","244.48K","-1.08%"
"27.01.2021","328.50","320.36","330.79","316.10","400.04K","-0.20%"
"26.01.2021","329.17","321.00","330.89","319.93","549.45K","2.24%"
"25.01.2021","321.96","322.07","325.01","310.58","331.00K","0.87%"
"22.01.2021","319.17","319.49","320.85","311.81","480.16K","-0.01%"
"21.01.2021","319.21","323.38","328.00","317.80","271.17K","-0.12%"
"20.01.2021","319.59","327.59","327.59","317.81","226.74K","-1.72%"
"19.01.2021","325.19","330.00","330.04","321.54","311.99K","-0.69%"
"18.01.2021","327.45","324.30","330.17","323.79","45.99K","0.97%"
"15.01.2021","324.30","331.70","336.49","322.29","301.03K","-2.24%"
"14.01.2021","331.72","336.99","337.98","330.96","253.48K","-0.53%"
"13.01.2021","333.49","336.47","336.99","330.16","485.21K","-0.39%"
"12.01.2021","334.80","346.44","350.59","330.78","525.88K","-3.12%"
"11.01.2021","345.58","348.83","348.83","342.28","185.79K","-0.68%"
"08.01.2021","347.93","345.92","352.75","345.55","293.19K","0.61%"
"07.01.2021","345.83","357.02","361.45","345.01","528.39K","-1.63%"
"06.01.2021","351.57","337.13","356.95","333.43","539.39K","5.99%"
"05.01.2021","331.71","330.17","332.29","327.71","393.34K","0.70%"
"04.01.2021","329.40","331.54","331.54","324.81","195.88K","0.05%"
"31.12.2020","329.22","326.27","330.22","320.01","141.11K","0.91%"
"30.12.2020","326.24","329.74","333.22","324.52","387.24K","-0.84%"
"29.12.2020","329.01","320.01","330.05","320.01","178.07K","2.50%"
"28.12.2020","320.99","320.63","323.47","312.71","219.25K","0.40%"
"24.12.2020","319.72","322.86","323.48","318.11","90.01K","-1.10%"
"23.12.2020","323.26","322.87","324.42","315.60","463.76K","0.31%"
"22.12.2020","322.26","322.37","324.41","318.06","249.05K","0.78%"
"21.12.2020","319.78","326.22","335.58","317.89","270.66K","-4.17%"
"18.12.2020","333.70","332.95","338.14","326.83","989.95K","0.59%"
"17.12.2020","331.75","319.30","333.63","319.30","321.63K","3.31%"
"16.12.2020","321.11","319.21","322.43","315.00","294.60K","1.04%"
"15.12.2020","317.79","320.16","320.40","314.97","269.00K","-0.27%"
"14.12.2020","318.66","318.55","320.93","313.06","154.60K","0.70%"
"11.12.2020","316.43","317.34","320.32","310.33","467.71K","0.21%"
"10.12.2020","315.77","310.34","317.82","309.38","320.46K","2.02%"
"09.12.2020","309.51","304.74","314.25","301.06","299.46K","1.77%"
"08.12.2020","304.13","301.02","307.97","299.94","217.16K","0.88%"
"07.12.2020","301.47","303.00","303.41","299.70","385.01K","-0.38%"
"04.12.2020","302.61","308.50","308.70","301.22","587.96K","-1.66%"
"03.12.2020","307.71","311.35","311.89","304.28","638.71K","-0.78%"
"02.12.2020","310.14","309.45","311.67","307.87","554.35K","0.21%"
"01.12.2020","309.48","301.74","317.35","301.11","997.16K","2.92%"
"30.11.2020","300.71","303.75","307.60","299.77","1.06M","-0.84%"
"27.11.2020","303.26","310.06","310.06","301.25","135.49K","-2.19%"
"26.11.2020","310.06","306.39","313.98","304.85","182.05K","1.20%"
"25.11.2020","306.39","315.76","315.76","304.54","485.65K","-2.47%"
"24.11.2020","314.15","315.07","321.00","312.91","640.84K","0.48%"
"23.11.2020","312.64","311.43","317.69","305.97","344.99K","0.80%"
"20.11.2020","310.15","313.39","316.31","308.88","597.23K","-1.28%"
"19.11.2020","314.17","310.70","316.15","304.21","730.19K","0.85%"
"18.11.2020","311.53","315.00","320.00","308.70","503.85K","-1.05%"
"17.11.2020","314.82","311.00","320.42","311.00","1.67M","1.78%"
"13.11.2020","309.32","310.04","313.50","303.86","773.65K","0.05%"
"12.11.2020","309.17","305.46","310.50","302.43","583.12K","0.23%"
"11.11.2020","308.45","308.93","315.32","304.80","1.02M","0.38%"
"10.11.2020","307.29","305.15","310.96","299.48","857.01K","0.49%"
"09.11.2020","305.80","278.14","309.00","278.14","1.02M","15.09%"
"06.11.2020","265.70","263.13","274.04","263.13","327.33K","0.47%"
"05.11.2020","264.46","256.75","266.26","256.75","275.95K","3.51%"
"04.11.2020","255.48","252.88","260.94","250.90","659.38K","1.55%"
"03.11.2020","251.58","243.00","252.87","241.30","289.54K","2.68%"
"30.10.2020","245.02","240.80","246.08","240.50","545.22K","1.21%"
"29.10.2020","242.10","250.51","250.52","240.08","580.69K","-2.95%"
"28.10.2020","249.46","249.78","253.23","247.77","1.48M","-1.79%"
"27.10.2020","254.01","248.50","254.96","248.50","493.04K","-0.19%"
"26.10.2020","254.50","257.31","257.31","252.99","649.90K","-1.20%"
"23.10.2020","257.58","255.86","259.58","253.07","608.15K","0.76%"
"22.10.2020","255.64","252.01","257.82","250.14","378.29K","0.06%"
"21.10.2020","255.48","246.06","257.31","246.06","321.02K","3.68%"
"20.10.2020","246.41","240.00","247.27","240.00","238.66K","3.23%"
"19.10.2020","238.71","240.20","241.83","238.42","163.48K","-0.57%"
"16.10.2020","240.09","240.05","242.36","239.10","219.14K","-0.58%"
"15.10.2020","241.48","241.11","245.69","239.99","300.14K","0.15%"
"14.10.2020","241.11","245.98","246.93","240.01","325.94K","-1.63%"
"13.10.2020","245.11","252.64","253.39","244.48","473.21K","-2.78%"
"12.10.2020","252.11","250.70","253.19","247.11","312.28K","1.43%"
"09.10.2020","248.56","249.78","250.74","246.00","125.55K","0.01%"
"08.10.2020","248.54","248.00","250.20","244.68","356.53K","0.53%"
"07.10.2020","247.22","246.94","250.50","238.73","498.74K","0.28%"
"06.10.2020","246.53","247.47","248.58","242.68","722.18K","0.12%"
"05.10.2020","246.24","245.12","249.06","243.22","213.87K","0.78%"
"02.10.2020","244.33","238.77","245.49","236.94","324.26K","1.20%"
"01.10.2020","241.44","256.00","256.00","241.13","754.07K","-5.98%"
"30.09.2020","256.79","257.84","263.49","254.25","648.33K","-0.25%"
"29.09.2020","257.43","257.86","257.92","253.71","576.36K","0.16%"
"28.09.2020","257.03","250.13","258.00","248.73","434.97K","4.29%"
"25.09.2020","246.46","246.99","247.33","241.12","176.68K","0.18%"
"24.09.2020","246.01","236.98","247.69","236.97","350.04K","3.50%"
"23.09.2020","237.69","230.10","238.05","230.10","392.56K","3.90%"
"22.09.2020","228.76","233.35","236.57","225.60","467.53K","-2.29%"
"21.09.2020","234.12","237.11","238.57","229.23","174.25K","-2.36%"
"18.09.2020","239.78","243.14","243.43","239.03","753.73K","-0.91%"
"17.09.2020","241.99","242.60","244.50","240.62","333.78K","0.22%"
"15.09.2020","241.45","245.48","247.48","240.90","286.86K","-1.60%"
"14.09.2020","245.38","236.73","245.79","235.00","281.84K","5.25%"
"11.09.2020","233.14","241.65","241.65","230.80","224.96K","-3.19%"
"10.09.2020","240.82","240.85","247.00","239.39","286.50K","0.22%"
"09.09.2020","240.29","245.32","249.67","239.52","253.33K","-2.28%"
"08.09.2020","245.90","246.00","246.67","239.70","243.42K","-0.58%"
"07.09.2020","247.33","248.88","252.00","243.28","33.93K","1.91%"
"04.09.2020","242.70","239.55","245.03","238.11","417.39K","1.30%"
"03.09.2020","239.58","244.87","244.88","238.32","817.91K","-2.16%"
"02.09.2020","244.88","255.61","255.61","242.00","1.03M","-3.20%"
"01.09.2020","252.97","249.00","255.11","245.31","377.69K","2.01%"
"31.08.2020","247.98","256.51","257.98","246.70","544.12K","-3.18%"
"28.08.2020","256.12","249.59","257.20","249.29","377.81K","2.32%"
"27.08.2020","250.31","247.47","251.41","241.95","202.58K","2.43%"
"26.08.2020","244.38","250.25","251.54","240.22","389.13K","-2.83%"
"25.08.2020","251.51","248.50","252.53","245.97","493.07K","1.47%"
"24.08.2020","247.87","243.36","248.48","240.22","273.96K","3.14%"
"21.08.2020","240.33","248.36","249.11","240.11","161.54K","-3.30%"
"20.08.2020","248.52","248.53","250.47","244.56","131.44K","-0.33%"
"19.08.2020","249.35","257.53","259.98","247.82","371.00K","-3.29%"
"18.08.2020","257.83","261.19","262.62","256.68","911.19K","-1.03%"
"17.08.2020","260.52","256.00","261.73","255.00","837.66K","1.98%"
"14.08.2020","255.45","247.35","255.99","245.38","873.80K","3.56%"
"13.08.2020","246.67","241.95","248.60","239.89","454.85K","2.04%"
"12.08.2020","241.74","251.79","251.79","238.02","320.84K","-3.52%"
"11.08.2020","250.57","242.81","251.78","241.66","839.63K","4.18%"
"10.08.2020","240.51","229.51","241.48","228.92","315.91K","5.56%"
"07.08.2020","227.84","231.50","232.99","226.49","208.11K","-1.76%"
"06.08.2020","231.93","223.33","232.93","221.00","236.82K","4.25%"
"05.08.2020","222.48","221.12","226.69","219.17","324.90K","0.64%"
"04.08.2020","221.06","221.52","224.00","219.10","408.43K","0.64%"
"03.08.2020","219.66","223.74","224.60","219.27","401.60K","-0.70%"
"31.07.2020","221.20","218.16","223.00","214.00","582.27K","2.29%"
"30.07.2020","216.24","216.40","216.68","213.25","279.86K","-0.42%"
"29.07.2020","217.15","214.93","219.20","213.93","537.00K","1.00%"
"28.07.2020","215.00","220.40","220.40","214.21","720.79K","-2.40%"
"27.07.2020","220.28","219.50","221.07","214.01","309.24K","0.19%"
"24.07.2020","219.86","231.80","232.80","218.91","270.39K","-5.20%"
"23.07.2020","231.93","233.00","234.05","225.08","377.30K","-0.06%"
"22.07.2020","232.07","225.36","232.77","221.71","823.11K","3.40%"
"21.07.2020","224.43","223.34","226.67","223.34","558.14K","0.53%"
"20.07.2020","223.25","225.87","227.00","223.00","409.47K","-0.96%"
"17.07.2020","225.42","229.98","232.03","223.96","248.45K","-1.73%"
"16.07.2020","229.38","230.84","233.68","228.21","426.63K","-0.55%"
"15.07.2020","230.66","231.02","238.39","229.59","392.43K","0.30%"
"14.07.2020","229.96","234.37","234.37","228.08","318.30K","-1.39%"
"13.07.2020","233.21","238.66","241.09","231.81","312.45K","-1.71%"
"10.07.2020","237.27","239.94","241.67","233.17","192.10K","-1.11%"
"09.07.2020","239.94","251.25","251.30","238.78","353.89K","-4.55%"
"08.07.2020","251.39","257.73","257.73","248.15","479.14K","-1.45%"
"07.07.2020","255.09","253.70","259.18","253.00","235.12K","0.32%"
"06.07.2020","254.27","262.53","263.78","253.00","410.40K","-1.97%"
"03.07.2020","259.38","262.68","262.68","255.51","22.97K","-0.99%"
"02.07.2020","261.98","264.90","268.70","260.46","465.89K","-0.05%"
"01.07.2020","262.10","256.01","264.69","256.00","303.38K","2.12%"
"30.06.2020","256.65","260.18","264.70","255.17","318.02K","-1.43%"
"29.06.2020","260.37","254.99","261.93","254.99","284.71K","2.11%"
"26.06.2020","254.99","257.00","257.00","251.79","152.11K","-0.64%"
"25.06.2020","256.64","258.84","264.70","254.80","344.08K","-0.97%"
"24.06.2020","259.15","261.23","267.24","257.09","408.52K","-1.86%"
"23.06.2020","264.06","259.03","267.82","255.93","484.76K","3.00%"
"22.06.2020","256.37","264.15","264.15","254.86","486.22K","-3.07%"
"19.06.2020","264.50","269.10","274.00","259.28","2.52M","-0.93%"
"18.06.2020","266.98","266.34","272.62","261.62","655.01K","0.24%"
"17.06.2020","266.34","274.51","279.39","265.85","487.84K","-2.70%"
"16.06.2020","273.73","272.50","278.42","270.04","823.54K","2.14%"
"15.06.2020","268.00","272.84","272.84","265.00","554.30K","-2.27%"
"12.06.2020","274.23","269.22","280.60","269.17","223.75K","3.58%"
"11.06.2020","264.76","267.19","273.88","260.00","460.51K","-3.60%"
"10.06.2020","274.64","293.29","293.29","273.21","524.57K","-6.82%"
"09.06.2020","294.75","296.75","298.61","288.36","859.40K","-1.60%"
"08.06.2020","299.53","293.52","303.29","290.54","790.61K","3.17%"
"05.06.2020","290.33","290.61","294.50","282.00","841.87K","2.71%"
"04.06.2020","282.66","277.49","283.14","271.37","955.30K","1.94%"
"03.06.2020","277.27","263.21","280.10","263.21","840.97K","5.88%"
"02.06.2020","261.87","248.83","264.32","247.13","831.71K","5.60%"
"01.06.2020","247.98","229.48","250.40","227.40","300.31K","8.50%"
"29.05.2020","228.55","235.47","235.52","226.33","1.12M","-2.89%"
"28.05.2020","235.35","233.68","237.68","230.62","582.73K","1.22%"
"27.05.2020","232.52","235.27","236.00","231.03","708.32K","0.08%"
"26.05.2020","232.33","229.72","238.24","227.87","445.82K","2.71%"
"25.05.2020","226.20","227.81","232.92","225.70","54.21K","-0.71%"
"22.05.2020","227.81","226.72","228.45","220.48","602.98K","0.74%"
"21.05.2020","226.14","231.07","231.51","223.02","304.15K","-2.37%"
"20.05.2020","231.64","232.25","234.87","230.02","575.42K","0.82%"
"19.05.2020","229.75","248.92","248.92","228.30","286.45K","-8.15%"
"18.05.2020","250.14","233.90","250.65","233.90","338.90K","7.67%"
"15.05.2020","232.32","239.99","239.99","230.00","387.94K","-3.06%"
"14.05.2020","239.66","237.00","242.48","234.95","273.46K","0.30%"
"13.05.2020","238.94","241.20","245.94","234.62","445.88K","-1.18%"
"12.05.2020","241.80","242.50","249.43","241.50","437.16K","-0.65%"
"11.05.2020","243.39","251.00","251.99","242.89","326.33K","-2.97%"
"08.05.2020","250.85","252.86","257.38","248.41","497.38K","-0.69%"
"07.05.2020","252.60","268.25","275.70","251.51","1.56M","-5.50%"
"06.05.2020","267.29","265.60","269.35","265.60","890.73K","1.34%"
"05.05.2020","263.76","257.37","266.89","256.59","1.15M","2.54%"
"04.05.2020","257.22","240.77","259.05","235.26","771.37K","6.56%"
"30.04.2020","241.39","241.97","243.52","233.42","2.60M","0.71%"
"29.04.2020","239.70","245.34","245.76","238.53","727.61K","0.00%"
"28.04.2020","239.69","239.99","242.49","238.50","814.07K","-0.13%"
"27.04.2020","239.99","235.94","243.15","235.94","702.14K","1.82%"
"24.04.2020","235.71","239.95","240.50","230.47","660.33K","-1.01%"
"23.04.2020","238.11","236.99","241.00","233.01","878.64K","0.80%"
"22.04.2020","236.21","235.54","237.39","232.00","2.05M","2.11%"
"21.04.2020","231.32","235.00","237.00","229.10","407.76K","-2.44%"
"20.04.2020","237.10","238.43","240.10","234.58","319.44K","-1.26%"
"17.04.2020","240.13","234.95","241.53","234.92","902.61K","4.51%"
"16.04.2020","229.77","226.90","230.78","224.36","691.31K","1.99%"
"15.04.2020","225.28","225.80","228.34","224.50","625.77K","-0.09%"
"14.04.2020","225.49","224.42","228.00","223.96","1.28M","1.59%"
"13.04.2020","221.95","221.60","223.40","219.34","1.08M","1.24%"
"08.04.2020","219.23","220.28","225.02","215.61","921.34K","0.68%"
"07.04.2020","217.74","221.50","228.22","214.23","1.66M","-0.50%"
"06.04.2020","218.84","212.10","226.65","210.68","485.66K","6.14%"
"03.04.2020","206.18","219.53","220.56","203.63","589.23K","-5.40%"
"02.04.2020","217.94","219.97","223.14","215.00","273.06K","-0.03%"
"01.04.2020","218.01","218.94","224.62","216.71","742.89K","-2.40%"
"31.03.2020","223.36","229.02","231.08","222.00","927.17K","-3.50%"
"30.03.2020","231.47","231.15","238.90","227.83","265.73K","0.78%"
"27.03.2020","229.68","226.84","236.80","225.04","361.69K","-2.96%"
"26.03.2020","236.69","240.23","246.39","234.33","589.56K","-1.93%"
"25.03.2020","241.34","234.40","245.91","231.04","644.05K","2.96%"
"24.03.2020","234.40","210.32","237.95","210.32","951.75K","11.45%"
"23.03.2020","210.32","218.53","218.53","206.09","509.54K","-1.69%"
"20.03.2020","213.94","216.94","220.96","196.24","3.41M","-1.12%"
"19.03.2020","216.36","236.15","238.90","215.26","366.28K","-8.38%"
"18.03.2020","236.14","252.60","259.99","234.59","1.21M","-9.21%"
"17.03.2020","260.10","285.00","285.00","240.00","1.54M","-10.44%"
"13.03.2020","290.41","298.45","301.72","286.14","587.28K","1.93%"
"12.03.2020","284.92","300.00","300.00","263.00","1.24M","-6.20%"
"11.03.2020","303.76","308.02","312.99","300.88","905.56K","-2.61%"
"10.03.2020","311.90","315.35","317.98","299.90","550.01K","1.66%"
"09.03.2020","306.81","300.00","307.91","290.00","708.64K","-1.19%"
"06.03.2020","310.49","314.00","315.85","306.20","529.99K","-0.05%"
"05.03.2020","310.63","325.73","328.38","309.03","351.58K","-4.79%"
"04.03.2020","326.25","318.79","328.93","316.20","445.20K","2.81%"
"03.03.2020","317.34","318.41","323.00","315.00","713.90K","0.39%"
"02.03.2020","316.12","324.89","324.89","314.63","956.45K","-2.70%"
"28.02.2020","324.89","313.50","327.75","306.28","953.52K","1.57%"
"27.02.2020","319.87","330.00","334.88","300.58","933.94K","-4.38%"
"26.02.2020","334.53","334.15","342.39","325.03","754.64K","1.09%"
"25.02.2020","330.91","353.00","354.68","329.00","485.82K","-6.52%"
"24.02.2020","354.00","362.87","376.00","350.93","290.39K","-5.61%"
"21.02.2020","375.05","369.03","376.16","365.79","245.65K","1.74%"
"20.02.2020","368.62","371.51","372.99","367.55","219.32K","-0.28%"
"19.02.2020","369.67","367.34","370.36","364.33","294.23K","1.32%"
"18.02.2020","364.85","370.73","372.00","362.81","181.57K","-1.19%"
"17.02.2020","369.26","366.66","371.67","366.66","13.11K","0.05%"
"14.02.2020","369.09","366.74","370.49","366.50","172.77K","0.92%"
"13.02.2020","365.74","374.77","374.77","360.01","283.16K","-2.73%"
"12.02.2020","375.99","382.86","383.23","374.98","404.55K","-1.22%"
"11.02.2020","380.63","368.75","381.84","365.89","320.20K","3.51%"
"10.02.2020","367.71","369.26","373.00","362.18","537.98K","0.35%"
"07.02.2020","366.41","369.89","369.89","361.38","298.47K","-1.25%"
"06.02.2020","371.03","373.05","376.77","368.24","229.20K","-0.45%"
"05.02.2020","372.70","368.39","377.69","368.39","274.99K","1.78%"
"04.02.2020","366.19","363.97","379.99","363.42","853.40K","0.86%"
"31.01.2020","363.07","368.00","371.25","360.54","662.38K","-1.65%"
"30.01.2020","369.15","371.40","371.40","364.11","324.59K","-0.61%"
"29.01.2020","371.42","371.73","373.19","366.00","234.52K","0.42%"
"28.01.2020","369.85","365.86","371.44","365.82","302.75K","1.22%"
"27.01.2020","365.41","369.01","371.32","362.93","176.56K","-3.04%"
"24.01.2020","376.85","381.36","382.26","372.80","121.44K","-0.92%"
"23.01.2020","380.36","380.11","380.90","375.66","359.61K","0.07%"
"22.01.2020","380.10","382.30","382.30","378.00","208.12K","-0.83%"
"21.01.2020","383.28","388.38","388.38","380.86","513.90K","-1.56%"
"20.01.2020","389.35","384.28","402.87","380.75","80.08K","1.31%"
"17.01.2020","384.30","381.88","388.39","381.77","318.69K","0.07%"
"16.01.2020","384.04","394.81","394.84","383.07","378.19K","-2.34%"
"15.01.2020","393.25","377.75","395.75","376.45","1.14M","4.37%"
"14.01.2020","376.80","374.46","378.33","372.60","956.53K","0.07%"
"13.01.2020","376.55","373.37","377.47","370.08","299.02K","1.15%"
"10.01.2020","372.28","366.45","373.59","366.37","192.05K","1.73%"
"09.01.2020","365.96","361.60","367.08","359.39","381.43K","0.77%"
"08.01.2020","363.18","359.19","364.43","356.10","274.02K","1.01%"
"07.01.2020","359.56","354.59","360.40","353.65","181.67K","1.23%"
"06.01.2020","355.20","360.33","360.33","352.89","190.60K","-1.95%"
