"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"08.06.2020","4.670","4.680","4.810","4.600","18.38K","1.74%"
"05.06.2020","4.590","4.630","4.780","4.470","79.09K","0.66%"
"04.06.2020","4.560","4.860","4.860","4.500","73.21K","-6.17%"
"03.06.2020","4.860","4.770","4.880","4.690","42.12K","1.89%"
"02.06.2020","4.770","4.840","4.870","4.650","12.33K","1.49%"
"01.06.2020","4.700","4.800","4.800","4.700","20.23K","0.21%"
"29.05.2020","4.690","4.820","4.820","4.690","29.52K","-2.70%"
"28.05.2020","4.820","5.010","5.010","4.800","12.43K","-3.60%"
"27.05.2020","5.000","5.140","5.160","4.310","29.62K","0.20%"
"26.05.2020","4.990","5.000","5.000","4.990","34.12K","-2.16%"
"25.05.2020","5.100","5.110","5.110","5.040","27.53K","0.59%"
"22.05.2020","5.070","5.160","5.160","4.940","59.91K","0.00%"
"21.05.2020","5.070","5.000","5.070","4.740","7.30K","1.40%"
"20.05.2020","5.000","5.100","5.100","5.000","8.14K","-3.10%"
"19.05.2020","5.160","5.200","5.300","5.090","89.91K","1.18%"
"18.05.2020","5.100","5.270","5.270","5.100","22.00K","-3.41%"
"15.05.2020","5.280","5.280","5.280","5.160","132.45K","-0.38%"
"14.05.2020","5.300","5.300","5.300","5.300","22.96K","-3.46%"
"13.05.2020","5.490","5.490","5.490","5.490","0.32K","-1.08%"
"12.05.2020","5.550","5.600","5.600","5.550","61.15K","-0.89%"
"11.05.2020","5.600","5.450","5.780","5.300","85.17K","0.00%"
"08.05.2020","5.600","5.600","5.600","5.580","18.12K","0.00%"
"07.05.2020","5.600","5.600","5.600","5.580","18.15K","0.00%"
"06.05.2020","5.600","5.480","5.610","5.480","9.59K","2.00%"
"05.05.2020","5.490","5.280","5.550","5.280","65.83K","4.57%"
"04.05.2020","5.250","5.190","5.250","5.010","55.11K","-0.19%"
"30.04.2020","5.260","5.260","5.260","5.240","17.56K","0.96%"
"29.04.2020","5.210","5.190","5.250","5.190","16.12K","-0.76%"
"28.04.2020","5.250","5.260","5.260","5.100","47.71K","0.00%"
"27.04.2020","5.250","5.260","5.260","5.200","29.48K","-3.14%"
"24.04.2020","5.420","5.340","5.420","5.340","0.87K","3.04%"
"23.04.2020","5.260","5.150","5.260","5.150","25.12K","0.19%"
"22.04.2020","5.250","5.250","5.250","5.250","0.66K","0.00%"
"20.04.2020","5.250","5.100","5.250","5.100","16.32K","2.54%"
"17.04.2020","5.120","5.050","5.250","4.880","46.58K","2.40%"
"16.04.2020","5.000","5.300","5.300","5.000","19.91K","-9.09%"
"15.04.2020","5.500","5.330","5.500","5.200","76.00K","0.55%"
"14.04.2020","5.470","5.600","5.600","5.470","14.80K","-2.67%"
"13.04.2020","5.620","5.620","5.620","5.620","0.49K","-1.40%"
"08.04.2020","5.700","5.300","5.700","5.300","2.54M","3.64%"
"07.04.2020","5.500","5.300","5.500","5.300","8.74K","5.97%"
"06.04.2020","5.190","5.400","5.400","4.950","67.34K","-3.71%"
"03.04.2020","5.390","4.500","5.460","4.500","46.46K","-1.82%"
"02.04.2020","5.490","5.600","5.600","5.350","21.39K","-1.96%"
"01.04.2020","5.600","5.600","5.600","5.600","7.75K","-2.44%"
"31.03.2020","5.740","5.290","5.810","5.290","123.38K","5.90%"
"30.03.2020","5.420","5.630","5.830","5.400","42.57K","-6.55%"
"27.03.2020","5.800","5.700","5.800","5.630","18.62K","-0.85%"
"26.03.2020","5.850","6.090","6.090","5.850","3.08K","-4.10%"
"25.03.2020","6.100","6.050","6.200","5.970","27.68K","-2.24%"
"23.03.2020","6.240","6.310","6.310","6.070","11.85K","-1.73%"
"20.03.2020","6.350","6.350","6.350","6.340","5.60K","0.79%"
"19.03.2020","6.300","6.400","6.800","6.300","5.56K","-1.25%"
"18.03.2020","6.380","6.200","6.480","6.200","28.62K","1.74%"
"17.03.2020","6.271","6.545","6.545","6.271","37.62K","-7.25%"
"13.03.2020","6.761","6.487","6.761","6.487","0.70K","6.15%"
"12.03.2020","6.369","6.839","6.908","6.271","62.84K","-5.52%"
"11.03.2020","6.741","6.849","6.849","6.741","1.98K","-1.43%"
"10.03.2020","6.839","6.957","6.957","6.830","396.58K","-1.70%"
"09.03.2020","6.957","6.957","6.957","6.957","1.06K","0.00%"
"06.03.2020","6.957","7.163","7.163","6.957","2.84K","-2.74%"
"05.03.2020","7.153","7.251","7.251","7.035","7.04K","-1.35%"
"04.03.2020","7.251","7.447","7.447","7.143","46.59K","-2.50%"
"03.03.2020","7.437","7.437","7.447","7.427","2.10K","-2.02%"
"02.03.2020","7.590","7.590","7.590","7.580","86.69K","0.40%"
"28.02.2020","7.560","7.630","7.630","7.180","6.98K","-1.05%"
"27.02.2020","7.640","7.700","7.700","7.200","27.26K","-0.65%"
"26.02.2020","7.690","7.690","7.690","7.690","0.46K","0.00%"
"25.02.2020","7.690","7.690","7.690","7.630","2.41K","0.00%"
"24.02.2020","7.690","7.700","7.700","7.690","1.74K","-1.28%"
"21.02.2020","7.790","7.700","7.790","7.680","1.04K","0.52%"
"20.02.2020","7.750","7.650","7.810","7.400","17.94K","-1.02%"
"19.02.2020","7.830","7.700","7.860","7.670","2.31K","0.51%"
"18.02.2020","7.790","7.700","7.990","7.700","10.67K","1.17%"
"17.02.2020","7.700","7.750","7.800","7.680","156.67K","-2.16%"
"14.02.2020","7.870","7.980","7.980","7.690","187.19K","-1.50%"
"13.02.2020","7.990","7.810","7.990","7.810","1.43K","1.27%"
"12.02.2020","7.890","7.980","7.980","7.780","80.41K","-1.25%"
"10.02.2020","7.990","7.930","7.990","7.930","0.70K","0.63%"
"07.02.2020","7.940","7.790","7.940","7.790","120.55K","0.63%"
"06.02.2020","7.890","7.860","7.900","7.860","0.64K","-0.13%"
"05.02.2020","7.900","7.700","7.900","7.700","46.00K","-0.63%"
"04.02.2020","7.950","7.790","7.980","7.790","58.43K","-0.38%"
"31.01.2020","7.980","7.910","7.980","7.650","5.89K","-0.13%"
"29.01.2020","7.990","7.800","7.990","7.650","50.38K","1.27%"
"28.01.2020","7.890","7.950","7.950","7.860","92.19K","-1.00%"
"27.01.2020","7.970","8.000","8.120","7.800","11.37K","-0.25%"
"24.01.2020","7.990","8.070","8.070","7.990","9.54K","1.27%"
"23.01.2020","7.890","8.200","8.200","7.560","218.35K","-5.73%"
"22.01.2020","8.370","8.200","8.450","8.200","4.74K","0.24%"
"21.01.2020","8.350","8.300","8.490","8.300","75.13K","-0.60%"
"20.01.2020","8.400","8.390","8.400","8.200","1.03K","0.24%"
"17.01.2020","8.380","8.100","8.380","8.100","100.74K","3.20%"
"16.01.2020","8.120","8.130","8.140","8.100","217.77K","0.25%"
"15.01.2020","8.100","8.150","8.150","7.780","164.06K","-0.86%"
"14.01.2020","8.170","8.200","8.300","8.010","75.07K","-1.45%"
"13.01.2020","8.290","8.230","8.350","8.010","107.56K","0.00%"
"10.01.2020","8.290","8.260","8.330","8.030","49.26K","1.59%"
"09.01.2020","8.160","7.890","8.200","7.700","33.65K","0.99%"
"08.01.2020","8.080","8.200","8.200","7.930","14.04K","-0.37%"
"07.01.2020","8.110","7.910","8.150","7.620","56.85K","3.97%"
"06.01.2020","7.800","7.430","7.800","7.150","97.74K","4.98%"
"03.01.2020","7.430","7.330","7.430","7.100","153.86K","1.36%"
"02.01.2020","7.330","7.220","7.330","7.220","10.82K","0.96%"
