"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"27.03.2020","4.890","5.210","5.250","4.850","15.75M","-7.39%"
"26.03.2020","5.280","5.000","5.520","4.950","15.90M","5.39%"
"25.03.2020","5.010","4.860","5.240","4.720","1.74M","3.09%"
"24.03.2020","4.860","5.270","5.470","4.720","346.25K","-7.07%"
"23.03.2020","5.230","5.820","5.820","5.070","132.66K","-12.10%"
"20.03.2020","5.950","5.510","6.700","4.970","10.27M","1.88%"
"19.03.2020","5.840","6.980","6.980","5.500","542.92K","-14.12%"
"18.03.2020","6.800","6.380","7.250","6.380","516.44K","2.87%"
"17.03.2020","6.610","7.110","7.190","6.220","256.76K","-7.81%"
"13.03.2020","7.170","7.000","7.290","7.000","128.86K","5.91%"
"12.03.2020","6.770","7.470","7.470","6.560","261.36K","-11.62%"
"11.03.2020","7.660","7.480","7.840","7.450","981.40K","1.50%"
"10.03.2020","7.547","7.567","7.694","7.459","184.78K","2.40%"
"09.03.2020","7.370","7.508","7.547","7.341","124.41K","-2.73%"
"06.03.2020","7.577","7.783","7.832","7.459","410.28K","-2.27%"
"05.03.2020","7.753","7.998","8.126","7.704","55.08K","-3.67%"
"04.03.2020","8.048","7.979","8.234","7.802","1.09M","0.86%"
"03.03.2020","7.979","7.851","8.087","7.851","73.67K","1.24%"
"02.03.2020","7.881","7.311","7.930","7.164","14.37M","9.55%"
"28.02.2020","7.194","8.244","8.244","6.870","8.20M","-11.84%"
"27.02.2020","8.160","7.990","8.810","7.820","952.63K","2.13%"
"26.02.2020","7.990","8.270","8.270","7.870","1.16M","-1.11%"
"25.02.2020","8.080","8.100","8.190","7.870","1.83M","0.00%"
"24.02.2020","8.080","7.960","8.150","7.600","2.82M","-1.70%"
"21.02.2020","8.220","8.290","8.300","8.100","618.84K","0.24%"
"20.02.2020","8.200","8.140","8.290","8.040","460.01K","1.49%"
"19.02.2020","8.080","8.140","8.180","8.020","1.58M","0.00%"
"18.02.2020","8.080","8.140","8.140","7.900","2.63M","-0.37%"
"17.02.2020","8.110","8.220","8.340","8.030","36.13K","-0.25%"
"14.02.2020","8.130","8.170","8.340","8.000","1.96M","0.62%"
"13.02.2020","8.080","8.200","8.200","8.010","2.05M","-1.70%"
"12.02.2020","8.220","8.000","8.330","7.970","299.50K","3.27%"
"11.02.2020","7.960","8.000","8.160","7.830","325.31K","1.79%"
"10.02.2020","7.820","8.030","8.030","7.800","706.74K","-2.49%"
"07.02.2020","8.020","7.840","8.150","7.840","442.57K","3.08%"
"06.02.2020","7.780","8.110","8.170","7.650","785.98K","-4.07%"
"05.02.2020","8.110","8.440","8.440","8.010","387.00K","-2.76%"
"04.02.2020","8.340","8.410","8.410","8.220","70.14K","-0.12%"
"31.01.2020","8.350","8.430","8.480","8.100","658.66K","-0.24%"
"30.01.2020","8.370","8.710","8.770","8.250","1.32M","-4.45%"
"29.01.2020","8.760","8.490","8.880","8.460","445.73K","3.30%"
"28.01.2020","8.480","8.400","8.590","8.270","4.90M","2.42%"
"27.01.2020","8.280","8.800","8.800","8.140","11.42M","-6.44%"
"24.01.2020","8.850","9.180","9.210","8.810","7.64M","-2.53%"
"23.01.2020","9.080","9.360","9.360","9.000","3.69M","-4.12%"
"22.01.2020","9.470","9.550","9.800","9.160","274.70K","0.53%"
"21.01.2020","9.420","9.310","9.540","9.230","936.06K","0.21%"
"20.01.2020","9.400","9.340","9.430","9.160","56.47K","-0.32%"
"17.01.2020","9.430","8.950","9.500","8.800","257.86K","5.13%"
"16.01.2020","8.970","8.970","9.080","8.620","10.11M","1.93%"
"15.01.2020","8.800","8.710","8.840","8.700","124.06K","0.23%"
"14.01.2020","8.780","9.020","9.080","8.720","324.32K","-3.30%"
"13.01.2020","9.080","9.100","9.120","9.030","334.54K","-0.44%"
"10.01.2020","9.120","9.170","9.170","9.100","261.05K","-0.33%"
"09.01.2020","9.150","9.350","9.390","9.100","149.01K","-4.19%"
"08.01.2020","9.550","9.230","9.900","9.060","96.50K","4.37%"
"07.01.2020","9.150","9.120","9.300","9.060","95.76K","0.77%"
"06.01.2020","9.080","8.900","9.220","8.900","96.06K","2.02%"
"03.01.2020","8.900","9.250","9.500","8.820","134.78K","-3.16%"
"02.01.2020","9.190","9.090","9.700","9.090","226.76K","3.03%"
